District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
JAGUARÉ,-23.543794255900725,-46.748715156111125,Sushi Haysu,-23.55061793968844,-46.7500601940969,Sushi Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,La Pasta Gialla,-23.547975826029194,-46.756837342112625,Italian Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Pastéis Biruta's,-23.553678989409715,-46.74897193908556,Pastelaria
JAGUARÉ,-23.543794255900725,-46.748715156111125,Pet Shop Destra,-23.552142,-46.748104,Pet Store
JAGUARÉ,-23.543794255900725,-46.748715156111125,Sodiê Doces,-23.551648436715933,-46.75756934021155,Dessert Shop
JAGUARÉ,-23.543794255900725,-46.748715156111125,Restaurante Yassunaga's,-23.552334444740605,-46.74969336600425,Japanese Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Leroy Merlin,-23.54593241228918,-46.73703748720811,Construction & Landscaping
JAGUARÉ,-23.543794255900725,-46.748715156111125,Bolo da Dinha,-23.551361072627028,-46.758101399690226,Candy Store
JAGUARÉ,-23.543794255900725,-46.748715156111125,Pirueta Premium,-23.54783352131014,-46.756963220667494,Toy / Game Store
JAGUARÉ,-23.543794255900725,-46.748715156111125,Pasteko,-23.5472338952557,-46.75763210227917,Pastelaria
JAGUARÉ,-23.543794255900725,-46.748715156111125,Mami Bistrot,-23.553666820341864,-46.74750074958009,Bistro
JAGUARÉ,-23.543794255900725,-46.748715156111125,Frutaria Continental,-23.54878452917848,-46.75831115974557,Sandwich Place
JAGUARÉ,-23.543794255900725,-46.748715156111125,BW Lanches,-23.553455606248587,-46.75041132774587,Snack Place
JAGUARÉ,-23.543794255900725,-46.748715156111125,Droga Raia,-23.55138604008223,-46.748556170289625,Pharmacy
JAGUARÉ,-23.543794255900725,-46.748715156111125,Pereira's Pizzas,-23.55389515504501,-46.75455951948856,Pizza Place
JAGUARÉ,-23.543794255900725,-46.748715156111125,Kleine Ecke Cervejas,-23.547855388032403,-46.757292357776,Brewery
JAGUARÉ,-23.543794255900725,-46.748715156111125,Popskull,-23.555028828222497,-46.748673881096906,Dessert Shop
JAGUARÉ,-23.543794255900725,-46.748715156111125,CrossFit Butantã,-23.555936124889648,-46.754978946286734,Gym
JAGUARÉ,-23.543794255900725,-46.748715156111125,Feira de Flores da CEAGESP,-23.536004409662194,-46.73636287435181,Flower Shop
JAGUARÉ,-23.543794255900725,-46.748715156111125,Cantina La Piazza,-23.547866686181703,-46.75661161465259,Italian Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Depósito Frade,-23.55475271761187,-46.75059653060695,Hardware Store
JAGUARÉ,-23.543794255900725,-46.748715156111125,Espaço Fisio Pilates II,-23.54501949278052,-46.763186200299046,Spa
JAGUARÉ,-23.543794255900725,-46.748715156111125,Boamesa Leopoldina,-23.532903433381833,-46.74232723220749,Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Yatta Temakeria,-23.54809552138061,-46.75740173413716,Japanese Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Suupaa - Mercado De Produtos Japoneses,-23.55677235127028,-46.750144223181444,Market
JAGUARÉ,-23.543794255900725,-46.748715156111125,Pimenta Malagueta Restaurante,-23.548869672269255,-46.74581758175226,Brazilian Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Calipal,-23.542276195902435,-46.75688746700327,Park
JAGUARÉ,-23.543794255900725,-46.748715156111125,Ohashi & Hosokawa,-23.548104076172027,-46.74360207783499,Japanese Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Espeto Tião,-23.550975290937334,-46.757576372765065,Food Truck
JAGUARÉ,-23.543794255900725,-46.748715156111125,Juca Alemão,-23.547964185644528,-46.757284326670124,German Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Beef Boutique,-23.55697229870023,-46.751484463271,Steakhouse
JAGUARÉ,-23.543794255900725,-46.748715156111125,Estudio Bob Wolfenson,-23.53313437068705,-46.74481556773072,Performing Arts Venue
JAGUARÉ,-23.543794255900725,-46.748715156111125,Helicidade,-23.546898,-46.738155,Heliport
JAGUARÉ,-23.543794255900725,-46.748715156111125,Tião do Espetinho,-23.557205216472994,-46.755649293840115,Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Hasegawa,-23.53785816616912,-46.73879776414038,Fish Market
JAGUARÉ,-23.543794255900725,-46.748715156111125,MLP Flores,-23.53782009173891,-46.738770901298246,Flower Shop
JAGUARÉ,-23.543794255900725,-46.748715156111125,Kyodo Sushi,-23.543987284362544,-46.76613452002876,Japanese Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Yoshiama Pastéis,-23.536178618515315,-46.737241082533444,Food Truck
JAGUARÉ,-23.543794255900725,-46.748715156111125,Spaço Gourmet,-23.547701843372312,-46.7655913933518,Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Zezé do Pernil,-23.53745562708056,-46.73845926772931,Food Truck
JAGUARÉ,-23.543794255900725,-46.748715156111125,Esfihas Dozza,-23.555388778859847,-46.76074171877122,Middle Eastern Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Via Bella,-23.557170274206168,-46.754847522475536,Building
JAGUARÉ,-23.543794255900725,-46.748715156111125,Parque Villa-Lobos,-23.541923873945255,-46.73030391462816,Park
JAGUARÉ,-23.543794255900725,-46.748715156111125,Pizzaria Bella Napoli,-23.552476004642244,-46.757046,Pizza Place
JAGUARÉ,-23.543794255900725,-46.748715156111125,Decathlon,-23.541460991595414,-46.73103494843798,Sporting Goods Shop
JAGUARÉ,-23.543794255900725,-46.748715156111125,Casa de Pães e Doces Filó,-23.55509482392841,-46.75634075056529,Bakery
JAGUARÉ,-23.543794255900725,-46.748715156111125,Bonno Pizza & Massas,-23.557455217704284,-46.74880519820142,Pizza Place
JAGUARÉ,-23.543794255900725,-46.748715156111125,Da Vittoria,-23.557536078925395,-46.75625298150799,Coffee Shop
JAGUARÉ,-23.543794255900725,-46.748715156111125,Arranjos Express,-23.557317553284147,-46.74734280635968,Knitting Store
JAGUARÉ,-23.543794255900725,-46.748715156111125,Rotisserie Famiglia Zanchin,-23.55337036188669,-46.75216790161343,Italian Restaurant
JAGUARÉ,-23.543794255900725,-46.748715156111125,Academia Infinity,-23.548296369718024,-46.76041100542691,Gym
JAGUARÉ,-23.543794255900725,-46.748715156111125,Outback Steakhouse,-23.54143218494797,-46.766385491006965,Steakhouse
JAGUARÉ,-23.543794255900725,-46.748715156111125,Ponteio Churrascaria,-23.548502519940584,-46.73698328906907,Churrascaria
JAGUARÉ,-23.543794255900725,-46.748715156111125,Smart Burger Urban,-23.545553671610907,-46.76383250678464,Burger Joint
JAGUARÉ,-23.543794255900725,-46.748715156111125,Academia Wynner,-23.5445681817319,-46.75996343173928,Gym
JAGUARÉ,-23.543794255900725,-46.748715156111125,Pista de Cooper,-23.535932120849466,-46.760679194194125,Track
JAGUARÉ,-23.543794255900725,-46.748715156111125,Ki Pizza,-23.54845096195449,-46.76609115916141,Pizza Place
JAGUARÉ,-23.543794255900725,-46.748715156111125,RED Supermercados,-23.55685895748979,-46.752647136850385,Market
JAGUARÉ,-23.543794255900725,-46.748715156111125,Rei da Tapioca  (Alaor),-23.556270397777705,-46.74396035614858,Dessert Shop
JAGUARÉ,-23.543794255900725,-46.748715156111125,Munik Chocolates,-23.543244215961582,-46.763453604203605,Coffee Shop
JAGUARÉ,-23.543794255900725,-46.748715156111125,Bar do Cisso,-23.54661977173101,-46.76284526666905,Bar
JAGUARÉ,-23.543794255900725,-46.748715156111125,Jacques Janine,-23.555252,-46.760582,Salon / Barbershop
JAGUARÉ,-23.543794255900725,-46.748715156111125,Tião Espetinhos,-23.552953615464737,-46.756998709043174,Diner
JAGUARÉ,-23.543794255900725,-46.748715156111125,Igreja Batista Palavra Viva - IBPV,-23.53096461149263,-46.744812048978076,Church
JAGUARÉ,-23.543794255900725,-46.748715156111125,Companhia de Entrepostos e Armazéns Gerais de São Paulo (CEAGESP),-23.53666170495255,-46.73792571785844,Farmers Market
JAGUARÉ,-23.543794255900725,-46.748715156111125,Espetinho do Inacio,-23.550962783203445,-46.76105771629609,Food Truck
JAGUARÉ,-23.543794255900725,-46.748715156111125,Arte Brasil Bar,-23.54337301450935,-46.76707367008209,Bar
JAGUARÉ,-23.543794255900725,-46.748715156111125,Espaço Físio Pilates,-23.544502146735674,-46.76632110914897,Yoga Studio
JAGUARÉ,-23.543794255900725,-46.748715156111125,Rock Dog,-23.544200181510355,-46.76725226306549,Hot Dog Joint
JAGUARÉ,-23.543794255900725,-46.748715156111125,Vans Skatepark São Paulo,-23.545202,-46.731655,Skate Park
JAGUARÉ,-23.543794255900725,-46.748715156111125,Augustos Bar,-23.553796604204063,-46.75085999863484,Bar
JAGUARÉ,-23.543794255900725,-46.748715156111125,São Francisco Center Shop,-23.55770487419553,-46.75577628179525,Shopping Mall
JAGUARÉ,-23.543794255900725,-46.748715156111125,Spa das Sobrancelhas,-23.557218774980573,-46.75806649014179,Salon / Barbershop
JAGUARÉ,-23.543794255900725,-46.748715156111125,Lá de Casa Bolos Caseiros,-23.557029113059603,-46.75110795009619,Cupcake Shop
JAGUARÉ,-23.543794255900725,-46.748715156111125,Vibe Society,-23.555253916582103,-46.74125024125062,Soccer Field
JAGUARÉ,-23.543794255900725,-46.748715156111125,Pizzaria Vila das Castanheiras,-23.552456123266932,-46.76566285236424,Pizza Place
JAGUARÉ,-23.543794255900725,-46.748715156111125,Pet Parque,-23.535922413075927,-46.7606709361559,Park
JAGUARÉ,-23.543794255900725,-46.748715156111125,Smart Fit,-23.543179142650487,-46.76331024529711,Gym / Fitness Center
JAGUARÉ,-23.543794255900725,-46.748715156111125,Museu de Arqueologia e Etnologia (MAE/USP),-23.559457580294094,-46.741775054973964,History Museum
JAGUARÉ,-23.543794255900725,-46.748715156111125,Drogaria São Paulo,-23.557635363857166,-46.756316166688,Pharmacy
JAGUARÉ,-23.543794255900725,-46.748715156111125,Mania de Churrasco Prime Steak House,-23.53754938970693,-46.76551997357163,Steakhouse
JAGUARÉ,-23.543794255900725,-46.748715156111125,Sodiê Doces,-23.541131064870235,-46.76618989184165,Dessert Shop
JAGUARÉ,-23.543794255900725,-46.748715156111125,Vitrola Sound Estúdio,-23.553448157390502,-46.759268230334314,Music Venue
JAGUARÉ,-23.543794255900725,-46.748715156111125,Sodimac Home Center Osasco,-23.540007,-46.767227,Construction & Landscaping
JAGUARÉ,-23.543794255900725,-46.748715156111125,Pizzaria Parzanese,-23.556877723287528,-46.753087107407076,Pizza Place
JAGUARÉ,-23.543794255900725,-46.748715156111125,Kleine Ecke Cervejas,-23.553436517886166,-46.75903176603821,Beer Store
JAGUARÉ,-23.543794255900725,-46.748715156111125,Bar Zé de Lima (ZDL),-23.54861964005852,-46.76507263125783,Bar
JAGUARÉ,-23.543794255900725,-46.748715156111125,Vila Pizze & Panini,-23.55703260423378,-46.75111802947997,Pizza Place
JAGUARÉ,-23.543794255900725,-46.748715156111125,Pizzaria Magnata,-23.55498997850794,-46.75239881127348,Pizza Place
JAGUARÉ,-23.543794255900725,-46.748715156111125,Academia AquaVida,-23.54616300555209,-46.76371747664082,Gym / Fitness Center
JAGUARÉ,-23.543794255900725,-46.748715156111125,Skol Beats Tower,-23.549360037025554,-46.7386110138637,Nightclub
JAGUARÉ,-23.543794255900725,-46.748715156111125,Tabacaria Vuelta Abajo,-23.556817399291646,-46.74536751703956,Smoke Shop
JAGUARÉ,-23.543794255900725,-46.748715156111125,Kaishi Sushi,-23.55539320591275,-46.76074544403057,Sushi Restaurant
JARAGUÁ,-23.4457317844126,-46.73948022922238,Violeta Supermercados,-23.452797855155627,-46.73682086723417,Market
JARAGUÁ,-23.4457317844126,-46.73948022922238,Fabrica da Danca,-23.451867578921703,-46.74565566292754,Gym
JARAGUÁ,-23.4457317844126,-46.73948022922238,Jardim Ipanema,-23.445888086107335,-46.748607238978806,Outdoors & Recreation
JARAGUÁ,-23.4457317844126,-46.73948022922238,Daiso Japan,-23.44495735233076,-46.72306830126759,Miscellaneous Shop
JARAGUÁ,-23.4457317844126,-46.73948022922238,Padaria Estrella,-23.449490127331117,-46.72756275567046,Bakery
JARAGUÁ,-23.4457317844126,-46.73948022922238,Pizzaria Americana,-23.44962220088198,-46.732467781511474,Pizza Place
JARAGUÁ,-23.4457317844126,-46.73948022922238,Cruzeiro's Bar,-23.444189601204393,-46.72245667179044,Bar
JARAGUÁ,-23.4457317844126,-46.73948022922238,Trilha do Pai Zé,-23.45880642971458,-46.74936978580923,Trail
JARAGUÁ,-23.4457317844126,-46.73948022922238,Padaria Nova Freixel,-23.454855394009737,-46.74581622419923,Bakery
JARAGUÁ,-23.4457317844126,-46.73948022922238,Jaguar Academia,-23.449942459718933,-46.74980883320099,Gym / Fitness Center
JARAGUÁ,-23.4457317844126,-46.73948022922238,Smart Fit,-23.444167914454457,-46.7223631255571,Gym / Fitness Center
JARAGUÁ,-23.4457317844126,-46.73948022922238,Parque Pinheirinho D'Água,-23.441275635485482,-46.72946595519117,Park
JARAGUÁ,-23.4457317844126,-46.73948022922238,Academia Ng²,-23.435035633272395,-46.730672023294375,Gym / Fitness Center
JARAGUÁ,-23.4457317844126,-46.73948022922238,Pista de Corrida e Caminhada,-23.44986784684731,-46.747125330386304,Racecourse
JARAGUÁ,-23.4457317844126,-46.73948022922238,Danysan Restaurante Chinês,-23.449814414665425,-46.728653244470266,Chinese Restaurant
JARAGUÁ,-23.4457317844126,-46.73948022922238,Academia Action Sports,-23.452359161203614,-46.74684692178652,Gym / Fitness Center
JARAGUÁ,-23.4457317844126,-46.73948022922238,Academia Life Fit,-23.44803042615546,-46.73494135911157,Gym / Fitness Center
JARAGUÁ,-23.4457317844126,-46.73948022922238,Padaria Rainha Do Panamericano,-23.449657424711404,-46.73466316026866,Bakery
JARAGUÁ,-23.4457317844126,-46.73948022922238,Academia Bio Formula,-23.44767241222542,-46.722012537904384,Gym / Fitness Center
JARAGUÁ,-23.4457317844126,-46.73948022922238,Padaria Lider Do Parque,-23.446178640507696,-46.73998754970674,Bakery
JARAGUÁ,-23.4457317844126,-46.73948022922238,Gran Sapore Voith SP,-23.440656723880963,-46.742527759926716,Food Court
JARAGUÁ,-23.4457317844126,-46.73948022922238,Padaria Manzaneda,-23.458804136269848,-46.74940065222734,Bakery
JARAGUÁ,-23.4457317844126,-46.73948022922238,Mercadinho Real Jaraguá,-23.452112169092548,-46.7457904237974,Market
JARAGUÁ,-23.4457317844126,-46.73948022922238,Rei da Pamonha,-23.445709253104422,-46.75645570267129,Brazilian Restaurant
JARAGUÁ,-23.4457317844126,-46.73948022922238,Burger King,-23.445328,-46.722908,Fast Food Restaurant
JARAGUÁ,-23.4457317844126,-46.73948022922238,City Jaraguá Beer & Grill,-23.45042939386883,-46.735336689537945,Brazilian Restaurant
JARAGUÁ,-23.4457317844126,-46.73948022922238,Cineflix,-23.444103591953635,-46.722417336233924,Multiplex
JARAGUÁ,-23.4457317844126,-46.73948022922238,Estação Vila Aurora (CPTM),-23.434272189270455,-46.75182819685112,Train Station
JARAGUÁ,-23.4457317844126,-46.73948022922238,Restaurante Xodó,-23.452439388002272,-46.736374507078246,Brazilian Restaurant
JARAGUÁ,-23.4457317844126,-46.73948022922238,Academia Pró-físico,-23.455770902133818,-46.74001460196797,Gym
JARAGUÁ,-23.4457317844126,-46.73948022922238,Play Dog,-23.453387763960134,-46.749464394925475,Hot Dog Joint
JARAGUÁ,-23.4457317844126,-46.73948022922238,Cantareira Norte Shopping,-23.444099436782256,-46.72253453140398,Shopping Mall
JARAGUÁ,-23.4457317844126,-46.73948022922238,Sonda Supermercados,-23.441591256304818,-46.7217913712415,Miscellaneous Shop
JARAGUÁ,-23.4457317844126,-46.73948022922238,C&A,-23.447056,-46.722477,Clothing Store
JARAGUÁ,-23.4457317844126,-46.73948022922238,Patroni Pizza,-23.446955,-46.722607,Fast Food Restaurant
JARAGUÁ,-23.4457317844126,-46.73948022922238,Pizzaria Americana,-23.448352797275646,-46.73659094431057,Pizza Place
JARAGUÁ,-23.4457317844126,-46.73948022922238,Pães e Doces Rainha do Ipanema,-23.446066308957025,-46.74811410806748,Bakery
JARAGUÁ,-23.4457317844126,-46.73948022922238,Kilanche,-23.446125120835216,-46.74916923873406,Diner
JARAGUÁ,-23.4457317844126,-46.73948022922238,Sandra Supermercado,-23.444095420585043,-46.74971235372128,Bakery
JARAGUÁ,-23.4457317844126,-46.73948022922238,Pizzaria Amici,-23.442270227330667,-46.74944787960198,Pizza Place
JARAGUÁ,-23.4457317844126,-46.73948022922238,Drogaria D'Abril,-23.439681214565116,-46.74910312078913,Pharmacy
JARAGUÁ,-23.4457317844126,-46.73948022922238,Supermercado Kibe,-23.453790601328247,-46.74829481790959,Grocery Store
JARAGUÁ,-23.4457317844126,-46.73948022922238,Arábia (Parque),-23.43804161223342,-46.72976866380758,Park
JARAGUÁ,-23.4457317844126,-46.73948022922238,Betinho,-23.4518024,-46.72843328333333,Food
JARAGUÁ,-23.4457317844126,-46.73948022922238,Padaria Estrela,-23.44062626415545,-46.72697739484435,Bakery
JARAGUÁ,-23.4457317844126,-46.73948022922238,Barraca de Pastel (Feira Livre Jaragua),-23.442872114224954,-46.753117582497836,Food Truck
JARAGUÁ,-23.4457317844126,-46.73948022922238,Açaí na Taça,-23.454725,-46.74948,Juice Bar
JARAGUÁ,-23.4457317844126,-46.73948022922238,Teatro CÉU Pêra Marmelo,-23.437084654988965,-46.7500476711263,Theater
JARAGUÁ,-23.4457317844126,-46.73948022922238,Pizzaria,-23.440767256198228,-46.75316481337017,Pizza Place
JARAGUÁ,-23.4457317844126,-46.73948022922238,Distribiidora Navarro de Medicamentos Ltda,-23.4424980902321,-46.72356449970272,Pharmacy
JARAGUÁ,-23.4457317844126,-46.73948022922238,Santo Fruto,-23.445673,-46.723045,Juice Bar
JARAGUÁ,-23.4457317844126,-46.73948022922238,Academia Corpo e Vida,-23.436083269562353,-46.752508308229245,Gym / Fitness Center
JARAGUÁ,-23.4457317844126,-46.73948022922238,Renner,-23.440776090716362,-46.72352201699531,Clothing Store
JARAGUÁ,-23.4457317844126,-46.73948022922238,Popeyes Louisiana Kitchen,-23.444247,-46.722524,Fried Chicken Joint
JARAGUÁ,-23.4457317844126,-46.73948022922238,Mini Mercado Moura,-23.434884342783356,-46.7518150806427,Market
JARAGUÁ,-23.4457317844126,-46.73948022922238,Mercado Teixeira,-23.433683383768688,-46.751096142819065,Market
JARAGUÁ,-23.4457317844126,-46.73948022922238,Padaria Nova D'Abril,-23.434317166079374,-46.75196988596159,Bakery
JARAGUÁ,-23.4457317844126,-46.73948022922238,Império Da Esfiha,-23.434302379503958,-46.75197933191651,Snack Place
JARAGUÁ,-23.4457317844126,-46.73948022922238,Sorveteria Do Gugu,-23.43428250891598,-46.75196666991414,Ice Cream Shop
JARAGUÁ,-23.4457317844126,-46.73948022922238,Rancho da pamonha,-23.45455527478874,-46.7542889212474,Brazilian Restaurant
JARAGUÁ,-23.4457317844126,-46.73948022922238,Mercadinho Jardim Pirituba,-23.446730876665892,-46.72152757644653,Grocery Store
JARAGUÁ,-23.4457317844126,-46.73948022922238,Sabor de Minas,-23.439608932746353,-46.72207762637088,Brazilian Restaurant
JARAGUÁ,-23.4457317844126,-46.73948022922238,bom gourmet,-23.4397671420289,-46.72164337327718,Restaurant
JARAGUÁ,-23.4457317844126,-46.73948022922238,Rua Águas Da Esperança,-23.435544721181465,-46.72345150126922,Pedestrian Plaza
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Banca do Pastéis do Japa (Feira livre de Domingo),-23.485719177984265,-46.41784476618259,Food Truck
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Academia Sport Vida,-23.49461447599007,-46.41506787498399,Gym / Fitness Center
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Divino Espetos,-23.47922215158709,-46.42139314676098,Restaurant
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Mercado Porto Seguro,-23.488164683856642,-46.41509922265732,Grocery Store
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Padaria Renascer,-23.495331336390535,-46.404978037405286,Bakery
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Mania de Sorvete,-23.475458074725342,-46.42550166444701,Ice Cream Shop
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Açaí Top,-23.489815870572986,-46.42535151776211,Food Truck
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Recanto do Chocolate,-23.489365908316802,-46.42942042333687,Chocolate Shop
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Padaria Rosa de Saron,-23.50005416784075,-46.4208953551945,Bakery
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Ike Sushi House,-23.49759069439258,-46.40687110796393,Japanese Restaurant
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Panificadora Hollywood Pães E Doces,-23.49761641651967,-46.40110726245428,Bakery
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Kalunga,-23.49470191270698,-46.42795099683601,Paper / Office Supplies Store
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Casa Di Napoles,-23.48464686658266,-46.42961210748293,Pizza Place
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Casteluche Pizzaria,-23.482580414626433,-46.432129173224205,Pizza Place
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Point dos Espetos,-23.494957791097917,-46.40927595502786,Restaurant
JARDIM HELENA,-23.48361723756263,-46.41292510382118,TNG,-23.494162988596113,-46.401440757834756,Clothing Store
JARDIM HELENA,-23.48361723756263,-46.41292510382118,DIA Supermercado,-23.48433901121933,-46.421238748944646,Grocery Store
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Restaurante sao francisco,-23.48454744014799,-46.42948071813495,Restaurant
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Crisly Company Academia,-23.49577293820776,-46.41482882532985,Gym
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Cacau Show,-23.498205346152627,-46.402168724596216,Chocolate Shop
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Academia Cyborg Fitness,-23.485585872380316,-46.41760955892426,Gym
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Bakery & Gourmet,-23.470996599005776,-46.40021876513125,Restaurant
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Pizzaria Nápoles,-23.487225507196875,-46.429332571808345,Pizza Place
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Fujii Natacao,-23.49759229800564,-46.406883893974936,Gym Pool
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Boa Forma Sport Center,-23.48000680702299,-46.42915004915239,Gym / Fitness Center
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Joli,-23.494532600739955,-46.423878799911975,Furniture / Home Store
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Habib's,-23.49475800937141,-46.41376875576053,Fast Food Restaurant
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Canele Academia,-23.49413523055526,-46.42321162307925,Gym / Fitness Center
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Mc Favela,-23.476904233344314,-46.42691573952193,Fast Food Restaurant
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Tutto Bene Pizzaria,-23.479789526067442,-46.42450225917818,Pizza Place
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Academia Império Fitness,-23.49440173321517,-46.427305181660365,Gymnastics Gym
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Pernambucanas,-23.49507266591076,-46.405088925947375,Department Store
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Restaurante Santa Rosa de Lima,-23.487096350111706,-46.42972941961431,Restaurant
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Castor Center,-23.482407254345144,-46.431319865920145,Furniture / Home Store
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Habib's,-23.496105895586048,-46.40275174926343,Fast Food Restaurant
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Feira Livre de Domingo - Vila Mara,-23.491040289617494,-46.41532556876368,Food Truck
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Subway,-23.493975225001513,-46.41580875680322,Sandwich Place
JARDIM HELENA,-23.48361723756263,-46.41292510382118,McDonald's,-23.494079124759473,-46.4148014492524,Fast Food Restaurant
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Praça Silva Teles,-23.497158435771453,-46.40171849903753,Plaza
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Lojas Americanas,-23.495547,-46.404258,Department Store
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Mercadinho Porto Seguro,-23.48564082004594,-46.41594010971019,Grocery Store
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Pizza Planet,-23.486380335254406,-46.410231272354494,Pizza Place
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Higas Supermercados,-23.49752835922319,-46.400510282978864,Grocery Store
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Magazine Luiza,-23.49605184662598,-46.40255798542652,Convenience Store
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Estação Jardim Helena-Vila Mara (CPTM),-23.493617970042504,-46.420772263397886,Train Station
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Divino Espetos,-23.478874106131723,-46.41698111319529,BBQ Joint
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Marisa,-23.49516970352133,-46.404560692461324,Women's Store
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Nagumo,-23.484740778788883,-46.42866892756536,Supermarket
JARDIM HELENA,-23.48361723756263,-46.41292510382118,BG Leste - Posto BR,-23.47094392219727,-46.4003261276129,Gas Station
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Atacadão,-23.494086391150276,-46.42074411355876,Supermarket
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Tropical Self-Service,-23.494385,-46.413814,Brazilian Restaurant
JARDIM HELENA,-23.48361723756263,-46.41292510382118,quadra flash,-23.493375,-46.407532,Soccer Stadium
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Dogão de Itu,-23.475508019046234,-46.42542189896376,Hot Dog Joint
JARDIM HELENA,-23.48361723756263,-46.41292510382118,pastelaria maeda,-23.475495587811086,-46.425450721810854,Pastelaria
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Drogaria São Paulo,-23.47548391796677,-46.42544981571846,Pharmacy
JARDIM HELENA,-23.48361723756263,-46.41292510382118,El Brit Hamburgueria,-23.477713,-46.428359,Burger Joint
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Academia Simetria Sports,-23.49453973684913,-46.40026496257228,Gym / Fitness Center
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Frangão Assado Rotisseria,-23.47106777218708,-46.40048039996392,Brazilian Restaurant
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Bakery & Gourmet,-23.471176496180238,-46.40024591500725,Bakery
JARDIM HELENA,-23.48361723756263,-46.41292510382118,Convênio Posto Petrobras,-23.471032,-46.400378,Restaurant
JARDIM PAULISTA,-23.56638195360038,-46.666756170468936,Restaurante Emiliano,-23.56616142042552,-46.66538474859159,Italian Restaurant
JARDIM PAULISTA,-23.56638195360038,-46.666756170468936,D.O.M.,-23.566169591391944,-46.66741162423817,Brazilian Restaurant
JARDIM PAULISTA,-23.56638195360038,-46.666756170468936,Santo Grão,-23.566160628294515,-46.66553452845116,Coffee Shop
JARDIM PAULISTA,-23.56638195360038,-46.666756170468936,Hotel Emiliano,-23.566190830580318,-46.66541874372099,Hotel
JARDIM PAULISTA,-23.56638195360038,-46.666756170468936,Restaurante Aragon - Espirito Ibérico,-23.56805207575523,-46.66622872519107,Spanish Restaurant
